GlytouCan_id,PubChem_id,UniCarb_id,Tax_id
G54073XZ,CID91852006|SID252284146,-,9606
G05212BT,CID91856233|SID252289209,-,9606
G59306VK,CID91859137|SID252292681,-,9606
G17652NI,CID91847368|SID252278638,-,9606
G42846BO,-,-,9606|10141|9796|9913
G30109UP,CID91854494|SID252287119,-,9606
G86414FL,CID91849207|SID252280832,-,9606
G52326GT,-,-,9606
G08736CB,-,-,9606
G83600PQ,CID71297923|SID252285563,3869,11309|9823|10114|9606
G72373YW,CID71297414|SID252289230,3173,9606|10029|10090
G36042WR,-,-,9606
G36839GD,-,-,9606
G78056MI,-,-,10114|9606
G75825ZR,CID91849747|SID252281454,-,9606
G83513YI,CID5289367|SID252292006,-,10029|9606|10090
G34863TS,CID71298281|SID252290062,134,9606
G58111YY,CID91845262|SID252276125,-,9606
G15023FV,-,-,9606
G04622LK,CID91856446|SID252289472,-,9606
G04681PT,CID91860764|SID252294634,-,10114|11320|9606
G13902SG,CID11425306|SID252286925,-,2148|9606|1582|1299
G76481US,CID71298294|SID252289315,154,9606
G26939ZY,CID91852699|SID252284981,-,9606
G01820ZB,-,-,9606
G28868PL,CID91854303|SID252286886,-,10114|9606
G86952JZ,CID91858916|SID252292416,-,9606
G15631YF,-,-,9606
G77282MO,-,-,9606
G69360KJ,CID91855812|SID252288704,-,9606
G76483WK,-,-,9606
G19287UY,CID71297716|SID252288234,4210,9606
G30663CZ,-,-,9606
G94806YM,CID71297890|SID252290005,5348,9606
G68588WQ,-,-,9257|9258|9606
G15948XY,CID91854288|SID252286863,-,9606|10114|10116
G30519DD,CID91850058|SID252281825,-,9913|9606
G86386QT,CID71297513|SID252288712,2103,42806|40674|10029|10090|32644|8404|9031|9091|9606|9986|8839
G53428BS,-,-,9606
G42956UG,CID91855195|SID252287962,-,9606
G81541IU,CID91860112|SID252293835,-,9606
G61785RY,CID91859869|SID252293544,-,9606
G32241HI,-,-,9606
G44264DI,CID91849046|SID252280637,-,9606
G10108GZ,CID91859787|SID252293449,-,9606
G69799LR,CID91850891|SID252282816,-,9606
G10608NX,-,-,9606
G43804GS,CID91846323|SID252277381,-,9606
G62973JK,CID91845935|SID252276914,-,11309|9606
G79695ME,-,-,9606
G75529YY,-,-,9913|60746|9606|9823|10090
G00050MO,CID70678645|SID252285322,-,9823|10090|10114|9606
G63389BN,CID91849543|SID252281227,-,9606
G44440DT,-,-,9606
G86053IC,CID71297915|SID252286624,1085|7041,3649|32644|3888|9606|3816|7227|3885|11309|43364|7091|7108|7111|9031|9091|5691|5656|4146|38787|55057|4530|9685|9823|9913|50557|3988|5061|10090|10114|88729|12990
G06523WI,CID71298423|SID252292473,314,9606
G48982WL,-,-,9606|9685|9940
G39452ZZ,CID71297852|SID252276896,1659,10029|10036|10090|10114|10141|12721|9606|9913
G77593JU,CID91860427|SID252294224,-,9606|9823|9986
G69808IK,-,-,9606
G24267OV,-,-,9606|9257|9258
G43925AD,CID71298454|SID252288724,62,9606
G75384DE,CID91851370|SID252283382,-,11795|9606|9913
G53933PW,CID91845039|SID252275878,-,9606
G80176YK,CID71298288|SID252283412,280,9606
G00031MO,CID5288347|SID252294787,-,185739|9606|7227|48550|10029|10090|10114|9913|9986|8048
G12593TX,-,-,10090|7091|7004|7108|9606
G58561KE,-,-,9606
G18707MU,CID91851598|SID252283650,-,9606
G61717JN,CID71297522|SID252288753,2099,9823|11191|32644|9606|9796|40674|10090
G40757HO,CID71298280|SID252284162,133,9606
G46760LG,-,-,9606
G78249UI,-,-,622|9606
G45522CT,CID91856411|SID252289426,-,10090|9606
G31021LA,-,-,9606
G00619DD,CID5288745|SID252287034,-,9606
G92232VN,-,-,9606
G24604HV,CID10464278|SID252287190,1665,10029|10036|10114|7787|9031|9606|9913|32630|32644|11033
G58436AI,-,-,9606|9823|9913
G47391NN,CID71298086|SID252289439,385,8387|298395|51331|9606|38577|9548
G18201QM,CID91861538|SID252295560,-,8364|9606
G68804CO,CID91852087|SID252284240,-,9606
G05187DJ,CID91861270|SID252295234,-,51331|10114|9606|9823
G87124HX,CID91846540|SID252277639,-,9606
G57710SU,CID91855936|SID252288849,-,10114|9606|2|10090
G84456HG,CID91860446|SID252294247,-,10114|9606|9796
G61818QD,-,-,9606
G96861IW,CID91859181|SID252292730,-,9606
G15117SB,-,-,9606
G30857WQ,CID71297611|SID252285039,1163,9606
G87557PZ,-,-,9606
G29832VY,-,-,9606
G45238KD,-,-,9606
G99772FN,CID91846267|SID252277313,-,8364|8384|9606|9913
G68983XG,CID91862637|SID252296885,-,9606|9913
G54542VV,CID91858754|SID252292218,-,9606
G80474MG,CID91849767|SID252281476,-,9606
G16119YF,-,-,10029|7460|7458|55057|7091|7108|9606|9913
G98419CX,CID91849204|SID252280829,-,9606
G59001FP,CID91861406|SID252295401,-,9606
G15577KP,CID91854901|SID252287617,-,9606
G91020ZU,CID91846123|SID252277135,-,9606
G74369SL,CID91852336|SID252284547,-,9913|9606
G54151YB,CID71297703|SID252291645,5098,9606
G02122FK,CID71298006|SID252287409,3507,9606|10036
G32974DS,-,-,9606
G55051BJ,CID91857119|SID252290265,-,9913|9606
G56963QZ,CID71297945|SID252291634,1197,9606|61084|32644|10029
G68175NA,CID91856426|SID252289448,-,9606
G36404TW,CID71298317|SID252283774,151,9606
G56045WU,CID91852915|SID252285233,-,10090|9606
G93583AH,CID91861648|SID252295687,-,9606|32644
G70246WA,-,-,9606
G00978TF,-,-,10090|9606
G21856LC,CID10169040|SID252296521,-,10029|10090|10114|8355|9606|9823|9913|9940|9376|9378
G86451IJ,-,-,171929|9606
G54394ER,CID91854483|SID252287108,-,9913|9606
G27478HS,CID91850419|SID252282255,-,9606
G22629JM,CID91857459|SID252290667,-,9606
G37481QP,CID91858886|SID252292383,-,9606
G71766ZW,-,-,9606
G31156QG,CID91858035|SID252291356,-,9606
G03049NB,CID91846961|SID252278139,-,9606
G83089UA,CID91859330|SID252292900,-,9606
G15648GT,CID91851380|SID252283395,-,9606
G70874WW,CID91850814|SID252282726,-,10090|10114|9606|9913
G34294BW,-,-,9606|562
G53582JE,CID71297552|SID252294623,1599,32644|9606|9615|9796|9940|9986|9031|7787|9823|9913|9925|10036|10090|10114|10116|10141|40674|9544|9685
G01534TU,CID440405|SID252286380,-,9606|10029|7108
G73567NI,CID91847591|SID252278918,-,10090|9606|9913
G45888VL,CID91857721|SID252290982,-,9606
G05184IQ,CID91853789|SID252286265,-,9606
G31516NT,CID91861133|SID252295076,-,9606
G70374BH,CID91849794|SID252281504,-,10090|9606|9796|9823|9913|9986
G77195RI,-,-,9606
G83248UL,-,-,9606
G34626UE,CID91855291|SID252288078,-,9606
G30743FK,-,-,9606
G85460ZG,-,-,10090|9606|9685
G32377GZ,CID91849259|SID252280894,-,9606
G85136IQ,-,-,9606
G24995OS,-,-,9606
G48205IY,CID91858412|SID252291803,-,9606
G11948QD,-,-,9606
G41937ED,CID91854279|SID252286853,-,9606
G03509EL,CID91846992|SID252278174,-,9606
G65414VM,CID91861042|SID252294970,-,9606|9913
G36118RA,-,-,9031|9606
G83425EJ,CID91858142|SID252291475,-,9606
G49800TU,CID91851314|SID252283316,-,9606
G40544US,CID71297252|SID252278914,6945,32644|9606
G90725ZC,CID70680320|SID252279450,-,9606
G63738TV,-,-,9606
G86102WJ,-,-,9913|9606|10090|7787
G58918TF,CID91859909|SID252293594,-,9606
G45256SO,CID71297467|SID252295162,2931,32644|7787|42806|9031|9606
G65761WK,-,-,10090|10141|9606
G52880ZN,CID91851930|SID252284052,-,9606
G01706RV,-,-,210|562|9606
G71568XK,-,-,9606
G45104SZ,CID91858104|SID252291429,-,9606
G04817LD,CID91847629|SID252278966,-,9606
G44645CP,-,-,9606
G66512FS,CID71298264|SID252281752,425,9606
G42603RO,CID91852072|SID252284224,-,9606|10114
G42614NV,-,-,9606
G49302PT,CID91857308|SID252290485,-,9606
G21454AE,CID71297864|SID252287030,1529,9606
G81328BD,CID91845861|SID252276826,-,9606
G00049MO,CID5279514|SID252287332,-,9606|9823|9940|9986
G39523KI,CID91851807|SID252283908,-,9606
G72131JM,CID71297966|SID252282973,1199,10029|10036|10090|9606|10114
G70848XM,-,-,9606
G66804IZ,-,-,9606
G68253RD,CID71298160|SID252294149,149,9606|9913
G76986JJ,-,-,9606
G34491AS,-,-,9986|9606
G23722TU,CID91857389|SID252290581,-,9606
G97874DV,CID91848793|SID252280356,-,287195|8015|8021|8022|8035|9823|9606|9913
G45832DB,-,-,9606
G86805GZ,-,-,9606
G05811XG,CID91846602|SID252277718,-,9606
G00705XW,CID91856538|SID252289582,-,9913|9606
G87889ZI,-,-,9606
G25492QI,-,-,9606
G28023AU,-,-,9606
G76568UL,-,-,9606
G33685ZQ,CID71297684|SID252292091,1525,9606|10029|10036
G00582VL,CID91845362|SID252276240,-,9606
G57592QM,CID91853580|SID252286022,-,9606
G45388GV,CID46906085|SID252277069,666,32630|9606|9986|9913|10046|10047|10090
G52460PC,CID71298101|SID252288370,82,9606|10116|9913
G41994UJ,-,-,9606
G95260HV,CID91859156|SID252292702,-,9606
G19432GA,-,-,10090|9606
G01713HS,CID71297390|SID252284957,4075,32644|9606
G50896EJ,CID71298411|SID252278995,283,9606
G70927FR,CID91860051|SID252293764,-,9606
G61706MD,-,-,11191|9913|5692|9031|10029|10090|10141|9606|9615|9685
G47854HN,CID91857845|SID252291133,-,9606
G50709IS,CID91845444|SID252276340,-,9606|9823
G77252PU,CID70698326|SID252278801,-,9606|8355|10090
G51331BY,CID9800166|SID252285033,484,5759|9606|9913|10090|10114
G57084IU,CID91855416|SID252288226,-,9606
G63480NF,CID71297578|SID252283002,2661,10114|9925|9940|9986|10090|93934|9606|9031
G50499BR,CID91852360|SID252284576,-,9606
G71332MU,-,-,9606
G65704VY,CID91858749|SID252292212,-,9606
G24436CD,CID91855303|SID252288092,-,9606|9721|9913
G93290WH,-,-,9606
G54553CA,-,-,9606
G49599HG,CID91856754|SID252289835,-,9606
G99019LG,-,-,5052|5073|5544|9606|9796|9913
G82950HY,CID10121152|SID252281013,3,32630|8355|9606|9823|9913|9940|10116|146672|298395|156871
G32746QI,-,-,9606
G42368XT,-,-,9606
G67883AD,CID91858178|SID252291523,-,9606
G26203DP,CID91855368|SID252288169,-,7742|8113|8127|9031|9606|10114|7957
G82209TY,CID91848242|SID252279699,-,9606
G01329EH,-,-,9606
G03368AU,CID91846210|SID252277242,-,9606
G54258NG,-,-,10029|10090|10141|9606|9796|9823|9913
G71745CH,-,-,9606
G20636FS,CID91845917|SID252276895,-,9606
G99312NX,-,-,9606|10141
G45494FB,CID71298442|SID252277225,619,9606
G61846BY,CID91850890|SID252282815,-,9823|9606|9031
G22687CS,-,-,9606
G96283OE,CID91861202|SID252295155,-,32644|10141|9606
G70800WO,CID91848662|SID252280203,-,9606
G94407CM,CID91862469|SID252296683,-,9606
G72304KR,CID71298158|SID252285301,126,9606
G74018VM,CID91858753|SID252292216,-,9606
G85721WE,CID71298129|SID252294894,86,9606|9913
G46763GM,CID91846414|SID252277487,-,9606
G05953WP,-,-,9606
G70696OG,-,-,9606
G03536SO,-,-,9606
G00061MO,CID5288889|SID252296009,-,10026|10090|9606|9615|9913|9940|9986|9534|8022|9821|9823|10114|5659|9031|319528|6544
G27106AM,-,-,9606|9913|10141
G51891DI,CID71297741|SID252276929,2859,9606|101841|10114
G31729QS,-,-,9606
G34853GU,CID91846381|SID252277444,-,9606
G85016IG,-,-,5661|5665|9606
G23094JF,CID91862685|SID252296944,5622,9606
G92175CL,CID45266894|SID252286600,-,9606|9702
G58793GF,CID71298218|SID252286976,421,9606|9823|9940
G03855TY,-,-,9606
G81793BO,CID91847218|SID252278459,-,9606
G81167ZQ,-,-,72702|9031|10026|10029|10090|10114|10141|145126|6527|7957|6447|9479|9542|9606|9823|9913|9986
G09650BK,CID91850496|SID252282350,-,9606
G82868SO,CID91862000|SID252296107,-,9606
G40709XS,CID91862501|SID252296722,-,9606
G62196IB,CID91854804|SID252287494,-,9606
G02473HY,-,-,9606
G23463KX,CID71298500|SID252290019,320,9606
G36859SD,CID71297543|SID252289636,1489,7787|42806|9986|10029|10090|93934|9606|40674|9913
G61128UV,-,-,9606
G61523RC,-,-,9606
G39453SO,-,-,210|85962|9606|9913|8638|10029|10090|8649
G83351GP,-,-,9606|9685|9940
G11837XH,CID91857167|SID252290324,-,9606|9913
G66967KV,CID91861850|SID252295922,-,9606
G47456CG,CID91853391|SID252285802,-,9606
G16869MJ,-,-,9606
G17034UD,CID91857758|SID252291025,-,9606
G86906WK,CID91849373|SID252281029,-,9606|10090|10114
G71085CJ,CID91844971|SID252275796,-,9606
G80583XN,CID91853092|SID252285440,-,9606
G63413QV,CID71297830|SID252279973,1265,9031|9606|9913
G76431SN,CID71298126|SID252277456,146,9606
G41789QF,CID71297979|SID252287121,1593,9913|4081|9606|11795|40674
G24034CH,CID91859343|SID252292915,-,83333|10090|10114|9606|9823|9913
G47920WV,CID91853450|SID252285875,-,9606
G98212GQ,-,-,151740|10029|61084|9606|8015
G23212AS,-,-,9606
G70265CT,CID91847619|SID252278953,-,9031|9606
G46603AR,-,-,9606
G45826PJ,CID91852280|SID252284479,-,9606
G16612QG,CID49852395|SID252292802,29,146672|9606|9913|9986|10116
G00042MO,-,-,9606
G53472RQ,CID71298490|SID252295252,138,9606
G27626TX,CID91862143|SID252296280,-,9606
G86951KU,-,-,9606
G55302WQ,CID91853766|SID252286240,-,8839|9606
G42239FO,CID91855559|SID252288403,-,9606
G49761JR,CID91862186|SID252296334,-,9606|11795
G03834RX,CID71297441|SID252278038,1103,9606
G24030QV,CID91847923|SID252279311,-,9606
G18950NM,CID91854101|SID252286637,-,9606|9913
G19577LJ,CID441477|SID252279853,-,9606
G50425IY,-,-,9606
G35242IF,-,-,9606|10114
G71409LF,CID71298310|SID252282294,127,9606
G77396HT,-,-,9606
G69113LL,CID91858338|SID252291718,-,9606
G00065MO,CID44611401|SID252297063,-,9606|487|10029
G03277YI,CID91850212|SID252282012,-,8355|9913|9606|10029|10090|10114|9031
G74324PP,-,-,9606|4530
G42600SB,-,-,10029|9606|61084|8015
G66348MF,-,-,9606|9913|9031
G06910HM,-,-,9606
G30617IL,-,-,9606|9913
G65984FE,CID71297443|SID252295061,1099,9606|9031|9796|9823|32644|7787|9913|9986|40674|10029|10036|10090|10114|10141
G45565NV,CID91859603|SID252293228,-,9606
G12185WN,CID91862617|SID252296861,-,9606
G35446HX,CID56992651|SID252280984,-,9606
G14543IY,CID91847006|SID252278190,-,10090|9606
G17460MY,CID71297493|SID252289124,3451,9606
G69777JE,CID91862506|SID252296730,-,9606
G51795VM,CID71297614|SID252295049,1585,11176|3573|52853|11309|12721|4081|9606|9685|9823|9913|10026|10029|10090|10114|10116|11795|5062|32644
G30460NZ,CID91861267|SID252295231,-,10026|9606
G09349XQ,CID91853548|SID252285987,-,9606
G18584GW,CID91857882|SID252291174,-,9606
G91902KK,-,-,5693|9606
G65890UA,CID91851301|SID252283301,-,9606|10026
G82085GX,-,-,9606
G19863KG,-,-,9606
G18286BM,CID91856821|SID252289908,-,9606
G27431EQ,CID91853922|SID252286425,-,9606
G57220BY,CID91848718|SID252280267,-,9606
G79364BI,CID91858034|SID252291355,-,9606|10029
G01542OM,CID71297376|SID252296706,3197,9606
G29675VZ,-,-,9606|9913
G82106UN,CID91846780|SID252277923,-,9606
G16456ZV,CID71298291|SID252286012,621,9606
G50000BW,-,-,9606
G62527ZD,CID91858140|SID252291473,-,9606
G05297EK,CID91851424|SID252283449,-,10114|9606
G33569OU,-,-,9606
G26036PN,CID91845845|SID252276809,-,9606|9986
G55480NU,CID91845893|SID252276865,-,9606
G66622AX,-,-,9606
G08364MT,CID91851971|SID252284103,-,9606
G50319MW,-,-,9606
G27148YF,CID91861515|SID252295533,-,9606
G38901GU,CID91860642|SID252294489,-,9606
G49349BS,CID71298150|SID252285782,353,9606
G28146GV,CID91849990|SID252281746,-,10141|9606
G36855WW,CID91849641|SID252281339,-,10114|46367|9606
G34466DO,-,-,9606
G84034JH,CID56836390|SID252292359,-,10029|10141|9031|9606|9823|9913|9940|9986
