GlyTouCan Id,GlycoDB ID,GlycO,IUPAC,
G73946HM,28817,,-,
G73947FT,29591,,-,
G73949DU,33729,,-,
G73949RM,25012,,-,
G73954OI,3712,,-,
G73960CU,3273,,-,
G73965KL,36790,,-,
G73971BK,11081,,-,
G73971ME,19475,,-,
G73976WL,20978,,-,
G73977KO,14134,,-,
G73977MF,9290,,-,
G73979OI,6626,,-,
G73983RI,27294,,-,
G73985ID,37419,,-,
G73989VI,25732,,-,
G73991ZU,17630,,-,
G73994XG,14074,,-,
G73998KZ,26821,,-,
G74002XG,22082,,-,
G74004KO,39316,,-,
G74009LP,660,,-,
G74011HC,18924,,-,
G74016WC,38858,,-,
G74018VM,9888,,-,
G74019DU,37267,,-,
G74022VE,20413,,-,
G74024GC,38948,,-,
G74025HX,20819,,-,
G74026TS,2202,,-,
G74029XC,2397,,-,
G74029ZL,3764,,-,
G74031HT,1423,,-,
G74034ZB,13087,,-,
G74036VI,34935,,-,
G74049SP,21822,,-,
G74052AH,37550,,-,
G74053IC,14049,,-,
G74054RO,39329,,-,
G74055LK,26566,,-,
G74060EI,21817,,-,
G74060NY,1779,,-,
G74061IC,25445,,-,
G74066YL,3221,,-,
G74067AV,24959,,-,
G74068RK,25802,,-,
G74072EE,37969,,-,
G74074BG,27031,,-,
G74074HU,14633,,-,
G74076CJ,15761,,-,
G74080IK,5840,,-,
G74083UN,10255,,-,
G74084GS,21582,,-,
G74084WQ,30975,,-,
G74088ZQ,31541,,-,
G74090KZ,14060,,-,
G74091SF,16470,,-,
G74093LU,39713,,-,
G74094WL,24039,,-,
G74095XU,7814,,-,
G74101DE,23334,,-,
G74102HW,40559,,-,
G74102VO,20881,,-,
G74104SX,25382,,-,
G74107HP,4638,,-,
G74108QS,12650,,-,
G74111MH,18647,,-,
G74111QE,28934,,-,
G74114HO,24501,,-,
G74115VY,22952,,-,
G74118TJ,37934,,-,
G74120DW,5074,GOG66,-,
G74120KH,36612,,-,
G74121RX,594,,-,
G74122BJ,36189,,-,
G74122CE,1805,,-,
G74122NN,15530,,-,
G74123OK,38220,GOG727,-,
G74126TY,30163,,-,
G74130TT,6309,,-,
G74130VB,6755,,-,
G74147OD,11076,,-,
G74149EG,6319,,-,
G74154RA,10610,,-,
G74156CI,35509,,-,
G74157GB,36978,,-,
G74158VT,22813,,-,
G74162IY,31359,,-,
G74165CD,4420,,-,
G74167CW,29914,,-,
G74175HK,29303,,-,
G74176UG,38754,,-,
G74176VS,34770,,-,
G74182CK,31499,,-,
G74182FM,29492,,-,
G74182GS,6530,,-,
G74187YC,12533,,-,
G74192HH,24013,,-,
G74193ZC,13416,,-,
G74204FX,32511,,-,
G74204NV,38796,,-,
G74208YL,7558,,-,
G74210VG,33092,,-,
G74213ZP,9327,,-,
G74215ZK,35390,,-,
G74217ZJ,33433,,-,
G74221AX,27246,,-,
G74221KJ,37195,,-,
G74225AH,39693,,-,
G74226ZA,12155,,-,
G74226ZA,34444,,-,
G74228RO,39019,,-,
G74230PL,22087,,-,
G74236BZ,9,,-,
G74236DK,8708,,-,
G74236YU,15971,,-,
G74238CC,14647,,-,
G74238VS,28070,,-,
G74242PX,22236,,-,
G74248TD,39660,,-,
G74251IB,4489,,-,
G74254SE,17212,,-,
G74256AQ,29558,,-,
G74257IF,16819,,-,
G74257UU,28501,,-,
G74257UU,34270,,-,
G74258OZ,5327,,-,
G74260JO,6464,,-,
G74264BD,26284,,-,
G74264KM,14713,GOG576,-,
G74267RA,9587,,-,
G74268QQ,2289,,-,
G74268SC,35891,,-,
G74273YA,30481,,-,
G74274GV,35025,,-,
G74275TG,2928,,-,
G74290AC,17759,,-,
G74292MB,38171,GOG678,-,
G74293NX,21200,,-,
G74294TP,19582,,-,
G74300EL,40659,,-,
G74302LD,33731,,-,
G74303AW,20243,,-,
G74311PB,28908,,-,
G74312RU,32348,,-,
G74317SV,22964,,-,
G74320GN,30390,,-,
G74323MF,26800,,-,
G74324DN,17185,,-,
G74324PP,2124,,-,
G74325TG,17439,,-,
G74328TJ,34737,,-,
G74337MM,6080,,-,
G74337MM,34462,,-,
G74339LA,35915,,-,
G74340QT,30777,,-,
G74344PA,19529,,-,
G74345AS,16607,,-,
G74351TO,7208,,-,
G74352CX,3294,,-,
G74352KT,12340,,-,
G74352OS,38565,,-,
G74353FF,4317,,-,
G74357UQ,2178,,-,
G74359TO,16987,,-,
G74364JL,11655,,-,
G74364OO,24332,,-,
G74364UH,30014,,-,
G74369SL,18951,,-,
G74371CZ,7876,,-,
G74376RF,37624,,-,
G74381BB,39719,,-,
G74388OG,40331,,-,
G74391SJ,24330,,-,
G74394BJ,17931,,-,
G74394HV,16163,,-,
G74395TJ,37338,,-,
G74396CO,10973,,-,
G74399HU,33598,,-,
G74399NJ,9159,,-,
G74399WW,26618,,-,
G74402WD,38697,,-,
G74408VE,37540,,-,
G74410ZJ,3809,,-,
G74411VX,25052,,-,
G74411VX,34735,,-,
G74412RD,27625,,-,
G74414IH,29040,,-,
G74418NQ,19631,,-,
G74423SC,31122,,-,
G74425QT,20868,,-,
G74429DV,13677,,-,
G74429YM,36077,,-,
G74433MQ,2034,,-,
G74438AB,13555,GOG335,-,
G74443DW,7314,,-,
G74445JW,38949,,-,
G74452YY,15989,,-,
G74452YY,34314,,-,
G74453GS,26803,,-,
G74453YS,1709,,-,
G74453ZQ,37950,,-,
G74458LK,33942,,-,
G74458LK,28521,,-,
G74458LK,33798,,-,
G74459BD,1098,,-,
G74462UW,35238,,-,
G74464ZI,6785,,-,
G74465ET,13410,,-,
G74466WX,19915,,-,
G74468IA,8931,,-,
G74471QR,40799,,-,
G74472MG,22223,,-,
G74473MV,4107,,-,
G74474VF,35379,,-,
G74479FM,15494,,-,
G74480CI,17929,,-,
G74483QS,27392,,-,
G74484ON,3687,,-,
G74485TG,20222,,-,
G74489CS,38921,,-,
G74491LU,18287,,-,
G74494KS,12825,,-,
G74495YF,18685,,-,
G74498AV,22617,,-,
G74498IP,32704,,-,
G74499ML,35129,,-,
G74515VG,18568,,-,
G74518MA,5048,,-,
G74524EK,4230,,-,
G74527CH,25478,,-,
G74531CR,17612,,-,
G74533NJ,10702,,-,
G74537VZ,19741,,-,
G74539CA,16974,,-,
G74541EU,29022,,-,
G74541SE,6851,,-,
G74542HC,39656,,-,
G74549KJ,5501,,-,
G74553FZ,24776,,-,
G74553IH,17379,,-,
G74554CO,19068,,-,
G74556OQ,1937,,-,
G74560AG,3336,,-,
G74563LV,15955,,-,
G74566ES,30693,,-,
G74568VH,31043,,-,
G74571YF,10449,,-,
G74571ZF,13718,,-,
G74572HW,38663,,-,
G74574VX,13813,GOG395,-,
G74576QT,39549,,-,
G74576VZ,14252,,-,
G74579IY,8828,,-,
G74582QG,193,,-,
G74598GM,34797,,-,
G74607VM,7094,,-,
G74608QW,38388,,-,
G74609HP,984,,-,
G74609NB,1697,,-,
G74611TH,21316,,-,
G74612QZ,30026,,-,
G74614FP,27367,,-,
G74614IJ,5342,,-,
G74617OA,24122,,-,
G74620LG,27421,,-,
G74621DY,3969,,-,
G74621TA,1312,,-,
G74624EC,38242,GOG750,-,
G74624IL,23043,,-,
G74627EP,25970,,-,
G74639KZ,33745,,-,
G74642BC,37454,,-,
G74642TE,20627,,-,
G74642TI,22981,,-,
G74645FT,13812,GOG394,-,
G74645JE,30678,,-,
G74646XJ,44,,-,
G74649XE,25945,,-,
G74654HX,24579,,-,
G74656GM,21685,,-,
G74656JE,40199,,-,
G74657OD,29195,,-,
G74657UE,17979,,-,
G74660KQ,11668,GOG1187,-,
G74662YL,9717,,-,
G74663JZ,34539,,-,
G74664CH,34126,,-,
G74664CH,25621,,-,
G74665CH,21396,,-,
G74665DT,7115,,-,
G74665PR,35722,,-,
G74667MS,11878,,-,
G74668AJ,31308,,-,
G74668VC,8941,,-,
G74668XT,23152,,-,
G74673OI,20211,,-,
G74674PV,35890,,-,
G74674RX,28763,,-,
G74676PT,3423,,-,
G74677SA,25200,,-,
G74678FD,40234,,-,
G74679FP,40096,,-,
G74681PJ,28761,,-,
G74683SL,3325,,-,
G74684RY,16214,,-,
G74685FZ,7840,,-,
G74699BS,34656,,-,
G74699IH,29927,,-,
G74700OQ,38979,,-,
G74701FQ,671,,-,
G74709QJ,35605,,-,
G74709RD,21419,,-,
G74710AD,13151,,-,
G74710PP,24421,,-,
G74714EN,35798,,-,
G74716XL,18991,,-,
G74719SG,38879,,-,
G74724PV,1267,,-,
G74724WE,15161,,-,
G74725RA,12561,,-,
G74730LY,38217,GOG724,-,
G74739IT,21728,,-,
G74740WV,3919,,-,
G74746QS,38644,,-,
G74747NW,25038,,-,
G74749SR,7963,,-,
G74751BR,11210,,-,
G74751BR,27849,,-,
G74751MK,38139,GOG646,-,
G74753WA,26997,,-,
G74756ET,11545,,-,
G74758HW,24464,,-,
G74766GZ,1323,,-,
G74768KP,26351,,-,
G74768WF,22554,,-,
G74769TU,4819,,-,
G74771MN,37601,,-,
G74772QO,30543,,-,
G74773PU,24195,,-,
G74776RI,31579,,-,
G74780ZE,19358,,-,
G74782AW,8803,,-,
G74782FR,1947,,-,
G74783SJ,17124,,-,
G74786CS,34785,,-,
G74788NK,32852,,-,
G74790FN,22959,,-,
G74793CC,30790,,-,
G74793LO,24291,,-,
G74807YN,7821,,-,
G74809AE,40367,,-,
G74809WE,31050,,-,
G74811PF,17119,,-,
G74813AM,14386,,-,
G74813YZ,38299,GOG807,-,
G74814DO,28984,,-,
G74814JR,24298,,-,
G74817EA,37092,,-,
G74817EY,6446,,-,
G74819JH,21191,,-,
G74823CH,10572,GOG1170,-,
G74826DP,17385,,-,
G74828FF,4362,,-,
G74829CI,7848,,-,
G74831QA,34732,,-,
G74837KH,1026,,-,
G74838NI,36008,,-,
G74840NI,2706,,-,
G74850GG,20488,,-,
G74854BL,38309,GOG817,-,
G74855SC,7869,,-,
G74859CV,39139,,-,
G74859XI,13525,GOG308,-,
G74861PZ,14776,,-,
G74862KX,40862,,-,
G74862XX,3306,,-,
G74863CF,4058,,-,
G74866LE,8464,,-,
G74868BQ,37438,,-,
G74871RC,24524,,-,
G74872NN,26910,,-,
G74874GJ,28755,,-,
G74878EF,34503,,-,
G74890UQ,912,,-,
G74891EV,37614,,-,
G74895VX,21206,,-,
G74900AO,14373,,-,
G74903GM,14946,,-,
G74903JZ,15324,,-,
G74903PN,15453,,-,
G74906OR,35078,,-,
G74907KF,33066,,-,
G74910AF,27342,,-,
G74910NC,20425,,-,
G74913FT,15754,,-,
G74914YU,34237,,-,
G74914YU,27804,,-,
G74916CC,4167,,-,
G74916EK,24849,,-,
G74917JX,11120,,-,
G74918DB,28030,,-,
G74918JL,25395,,-,
G74919VY,29679,,-,
G74922DZ,261,,-,
G74922NM,30004,,-,
G74926AA,22449,,-,
G74928QN,13814,GOG396,-,
G74929KZ,25250,,-,
G74930NM,39504,,-,
G74933IS,13945,,-,
G74933QB,23914,,-,
G74933TT,25184,,-,
G74934XI,20097,,-,
G74940JA,4648,,-,
G74941DG,28489,,-,
G74941DG,34268,,-,
G74941GK,14991,,-,
G74945NC,14295,,-,
G74947EO,27152,,-,
G74949YP,28728,,-,
G74950YA,9263,,-,
G74958DD,26905,,-,
G74959BY,6716,,-,
G74960IM,37867,,-,
G74962NF,25137,,-,
G74966LS,37401,,-,
G74966SW,29084,,-,
G74972KA,39817,,-,
G74973TM,32632,,-,
G74975LM,31619,,-,
G74975SV,12584,,-,
G74975UG,10751,,-,
G74981KB,30150,,-,
G74981YG,25500,,-,
G74983EE,25498,,-,
G74985SF,18298,,-,
G74986SQ,29605,,-,
G74990OY,24286,,-,
G74991YQ,3422,,-,
G74997TS,23801,,-,
G75004SV,17276,,-,
G75007MH,22379,,-,
G75010IM,38693,,-,
G75016JB,19923,,-,
G75016TO,21877,,-,
G75017RW,25103,,-,
G75022IJ,25063,,-,
G75022UP,28702,,-,
G75023MF,39516,,-,
G75025UW,24485,,-,
G75027DJ,22192,,-,
G75028FU,8178,,-,
G75029YL,16921,,-,
G75030WH,19921,,-,
G75031VE,13306,,-,
G75039NW,9542,,-,
G75040MM,8926,,-,
G75043SA,23181,,-,
G75044MX,23423,,-,
G75045LQ,5161,,-,
G75048LT,507,,-,
G75048TU,26028,,-,
G75049FP,13908,GOG432,-,
G75052ON,9428,,-,
G75052YA,28971,,-,
G75054GW,11684,,-,
G75057IX,30367,,-,
G75057NM,19294,,-,
G75072PC,35020,,-,
G75075HZ,36068,,-,
G75076RV,16839,,-,
G75080QA,33668,,-,
G75082OS,18347,,-,
G75087EW,7912,,-,
G75088WI,1783,,-,
G75090TD,27995,,-,
G75090UL,29073,,-,
G75091XJ,29939,,-,
G75093BI,27699,,-,
G75096PE,22857,,-,
G75097MF,2525,,-,
G75098RR,9329,,-,
G75098YZ,27701,,-,
G75101HT,1883,,-,
G75107JX,13968,,-,
G75108QX,34750,,-,
G75109KU,33375,,-,
G75113FE,37779,,-,
G75113PZ,35217,,-,
G75114PX,27870,,-,
G75120WS,5661,GOG77,-,
G75128XG,9415,,-,
G75129FO,24187,,-,
G75131NU,13837,,-,
G75132TF,3411,,-,
G75147WQ,28418,,-,
G75147WQ,34258,,-,
G75151NJ,184,,-,
G75153FN,31249,,-,
G75154CZ,12894,,-,
G75158QR,40578,,-,
G75162QI,30583,,-,
G75162YA,22935,,-,
G75178DV,3686,,-,
G75185NU,13807,GOG390,-,
G75187BA,21117,,-,
G75187XY,14371,,-,
G75188JR,1652,,-,
G75188NE,22931,,-,
G75196FQ,39099,,-,
G75197HN,10810,,-,
G75200TT,1085,,-,
G75206DX,10737,,-,
G75206XT,17863,,-,
G75212RI,26775,,-,
G75213RY,16270,,-,
G75217SA,10261,,-,
G75219IX,5530,,-,
G75223OE,30789,,-,
G75225KQ,30761,,-,
G75228OJ,35603,,-,
G75236EF,1161,,-,
G75237VJ,23925,,-,
G75242RZ,2459,,-,
G75242TK,13294,,-,
G75244KS,4741,,-,
G75245UT,31550,,-,
G75249KK,22599,,-,
G75249VR,33583,,-,
G75253BQ,2783,,-,
G75253HW,14446,,-,
G75265AZ,24337,,-,
G75266LT,31765,,-,
G75266MF,36139,,-,
G75269GC,21022,,-,
G75274QJ,10895,,-,
G75276JD,25240,,-,
G75277CR,11664,,-,
G75280ZD,13364,,-,
G75286CZ,34848,,-,
G75287GA,23651,,-,
G75287MT,9643,,-,
G75287TG,24105,,-,
G75291AO,26363,,-,
G75299QP,30033,,-,
G75303IQ,19939,,-,
G75304CY,11836,,-,
G75306VL,18219,,-,
G75306XJ,24331,,-,
G75308SV,13808,GOG391,-,
G75309AH,3303,,-,
G75311GD,4333,,-,
G75312YG,9634,,-,
G75316SL,39018,,-,
G75316YF,35745,,-,
G75316ZM,33120,,-,
G75318VB,19874,,-,
G75319OX,516,,-,
G75327CG,32932,,-,
G75327XA,10027,,-,
G75329TA,5479,,-,
G75330HM,37775,,-,
G75330XI,9340,,-,
G75331WJ,249,,-,
G75333EX,8802,,-,
G75339KH,3257,,-,
G75339SC,3297,,-,
G75339TN,15965,,-,
G75341QV,18394,,-,
G75343JY,35335,,-,
G75348SF,32858,,-,
G75349SA,6887,,-,
G75350VR,8084,,-,
G75351PN,25207,,-,
G75355LO,1426,,-,
G75355YV,33002,,-,
G75358PG,25262,,-,
G75359HS,3736,,-,
G75366PQ,4658,,-,
G75367YS,1162,,-,
G75368SG,1430,,-,
G75369FI,33456,,-,
G75371ZV,27345,,-,
G75372BZ,11342,,-,
G75376UF,704,,-,
G75376YT,40235,,-,
G75381NI,3135,,-,
G75383EH,8656,,-,
G75384DE,1984,,-,
G75385XD,25913,,-,
G75389LS,40100,,-,
G75391WO,30866,,-,
G75392MF,9397,,-,
G75398ZA,14644,GOG109,-,
G75398ZE,28252,,-,
G75398ZE,33959,,-,
G75399ZB,23058,,-,
G75408UN,25648,,-,
G75410AW,40588,,-,
G75410DZ,39665,,-,
G75411YK,2942,,-,
G75412QZ,14057,GOG478,-,
G75412XG,3073,,-,
G75415WF,815,,-,
G75419LV,28616,,-,
G75419VZ,7722,,-,
G75424VD,12376,,-,
G75433IQ,35922,,-,
G75434PO,23356,,-,
G75439BK,40380,,-,
G75442KW,40353,,-,
G75442XC,25977,,-,
G75447SI,35422,,-,
G75447UL,21669,,-,
G75448JJ,1621,,-,
G75449LJ,35553,,-,
G75449NL,10428,,-,
G75449NL,939,,-,
G75453GL,19719,,-,
G75455CM,21638,,-,
G75457AR,9440,,-,
G75457JH,26645,,-,
G75457NU,26344,,-,
G75461OS,25705,,-,
G75461SV,5284,,-,
G75461VB,9366,,-,
G75463VN,23953,,-,
G75464GU,13282,,-,
G75465YX,19812,,-,
G75467WH,19986,,-,
G75469AF,29232,,-,
G75472NY,29570,,-,
G75472OU,5238,GOG1262,-,
G75475NO,26182,,-,
G75475RA,1170,,-,
G75482VD,32899,,-,
G75483SB,19026,,-,
G75485SI,7080,,-,
G75486ZA,21730,,-,
G75488YU,19973,,-,
G75494IK,7622,,-,
G75498KM,625,,-,
G75501LI,11294,,-,
G75501QM,33215,,-,
G75502AR,12164,,-,
G75506KE,33594,,-,
G75515GK,35374,,-,
G75516DA,30574,,-,
G75518WT,5200,,-,
G75521SL,9663,,-,
G75529YY,1526,,-,
G75530MD,22403,,-,
G75535EU,6387,,-,
G75538XH,7686,,-,
G75539YK,9484,,-,
G75541CW,785,,-,
G75543TY,39803,,-,
G75544VU,36357,,-,
G75547HK,20954,,-,
G75547TX,9956,,-,
G75547ZA,25568,,-,
G75549NT,40879,,-,
G75549SI,41044,,-,
G75551YJ,19511,,-,
G75553PU,22540,,-,
G75555NU,16358,,-,
G75557QL,134,,-,
G75560QP,37263,,-,
G75561YG,30787,,-,
G75565BZ,19113,,-,
G75565VN,24417,,-,
G75567BK,34829,,-,
G75568XR,20363,,-,
G75569MT,19042,GOG932,-,
G75571GF,15362,,-,
G75571YN,28830,,-,
G75578JG,27091,,-,
G75580FH,27692,,-,
G75580HK,26383,,-,
G75581VS,11710,,-,
G75584CC,4284,,-,
G75584KX,32472,,-,
G75584LU,17710,,-,
G75586OT,24811,,-,
G75592RR,36067,,-,
G75594VJ,41081,,-,
G75595FQ,38379,GOG888,-,
G75599HG,17961,,-,
G75600SG,31628,,-,
G75601KW,9899,GOG1160,-,
G75602LX,8022,,-,
G75604JU,27062,,-,
G75604RN,5655,,-,
G75611QG,28488,,-,
G75611QG,34267,,-,
G75613KJ,35757,,-,
G75613XE,28957,,-,
G75623KU,32500,,-,
G75625IO,15764,,-,
G75625ZQ,3451,,-,
G75627UH,4115,,-,
G75630AO,30087,,-,
G75630IP,18638,,-,
G75630LJ,25661,,-,
G75632XE,27086,,-,
G75634OV,5891,,-,
G75637RB,39303,,-,
G75645LV,36518,,-,
G75652IN,38776,GOG929,-,
G75652WU,17874,,-,
G75653WD,22111,,-,
G75660AY,9411,,-,
G75661XS,21583,,-,
G75664CM,35982,,-,
G75665QE,5816,,-,
G75666ST,6260,,-,
G75668II,22989,,-,
G75671DO,8486,,-,
G75674MV,3388,,-,
G75674TD,12793,,-,
G75677IS,18764,,-,
G75680DJ,37050,,-,
G75682QQ,26614,,-,
G75687SF,21559,,-,
G75691LE,23012,,-,
G75691LE,11332,,-,
G75692CR,36578,,-,
G75692LB,2246,,-,
G75697JJ,36486,,-,
G75700FB,29618,,-,
G75700IB,21543,,-,
G75701BM,32268,,-,
G75703QC,28632,,-,
G75704MB,10492,,-,
G75704ZB,1459,,-,
G75705TH,22774,,-,
G75707EC,35974,,-,
G75708NW,25228,,-,
G75709QL,34583,,-,
G75709RV,3190,,-,
G75712AW,4995,,-,
G75712YX,40445,,-,
G75715FX,31878,,-,
G75720YC,13326,GOG265,-,
G75723HG,38184,GOG691,-,
G75726JQ,16182,,-,
G75731VP,426,,-,
G75734HT,3571,,-,
G75734VP,19005,,-,
G75735BI,16103,,-,
G75735PA,30984,,-,
G75737EH,32467,,-,
G75738PB,28649,,-,
G75739YB,25424,,-,
G75740YH,4897,,-,
G75741HZ,16589,,-,
G75742BF,12874,,-,
G75742MS,19087,,-,
G75745SJ,3028,,-,
G75749JP,14316,GOG892,-,
G75757LG,8074,,-,
G75762RH,19298,,-,
G75764FQ,10730,,-,
G75772RH,36859,,-,
G75772UP,5851,,-,
G75774IN,14540,,-,
G75775OL,29395,,-,
G75780GX,298,,-,
G75781IB,19461,,-,
G75783XI,39949,,-,
G75786FQ,39290,,-,
G75786VO,24700,,-,
G75788HC,25368,,-,
G75789AR,552,,-,
G75790FM,35751,,-,
G75790YT,34542,,-,
G75793XE,12927,,-,
G75804BI,27893,,-,
G75804WW,23426,,-,
G75811ON,5847,,-,
G75812MR,40070,,-,
G75814UB,27429,,-,
G75817RU,39730,,-,
G75821CK,6793,,-,
G75824HE,31755,,-,
G75824WJ,21481,,-,
G75825ZR,32269,,-,
G75829VK,3821,,-,
G75830OM,27885,,-,
G75832AT,28094,,-,
G75835JK,30899,,-,
G75835JQ,24963,,-,
G75836CA,5786,,-,
G75836CA,34458,,-,
G75839SN,13617,,-,
G75841HO,40497,,-,
G75843PI,18774,,-,
G75845EN,3998,,-,
G75845RS,3522,,-,
G75848FE,28636,,-,
G75850OP,206,GOG6,-,
G75858VL,822,,-,
G75859QM,41043,,-,
G75860QV,29700,,-,
G75863JA,8375,,-,
G75865YY,17633,,-,
G75868QZ,24198,,-,
G75868SR,2541,,-,
G75872ER,19150,,-,
G75872PS,3986,,-,
G75873HH,20925,,-,
G75876HO,29309,,-,
G75892XU,12558,,-,
G75893SD,12608,,-,
G75896PD,8541,GOG216,-,
G75896QL,18025,,-,
G75896YH,35771,,-,
G75899KQ,31866,,-,
G75902JL,38121,GOG628,-,
G75903HY,40403,,-,
G75905JY,7920,,-,
G75907MC,19374,,-,
G75911EK,30894,,-,
G75915PY,7944,,-,
G75916ZO,15977,,-,
G75919PR,10322,GOG1210,-,
G75920JK,2579,,-,
G75923TB,15132,,-,
G75925LI,33393,,-,
G75931WJ,7780,,-,
G75932ZJ,40153,,-,
G75935HW,32819,,-,
G75937YG,29410,,-,
G75947FL,1509,,-,
G75948FT,11781,,-,
G75954NB,16764,,-,
G75959OB,10770,,-,
G75964PO,37399,,-,
G75972ZC,14629,,-,
G75974DW,15806,,-,
G75975IH,35028,,-,
G75980MZ,9295,,-,
G75980QV,16728,,-,
G75983LK,16749,,-,
G75985PG,35565,,-,
G75985RP,39541,,-,
G75985XU,17248,,-,
G75991MG,25002,,-,
G75993IV,20175,,-,
G75996DR,18591,,-,
G75999PF,4859,,-,
G76001GO,11400,,-,
G76003QW,28994,,-,
G76009XG,28099,,-,
G76010BK,40344,,-,
G76010TS,9404,,-,
G76018XN,25765,,-,
G76019AH,21363,,-,
G76020SE,39365,,-,
G76023DG,33428,,-,
G76028IP,37381,,-,
G76029NN,31717,,-,
G76036GS,17585,,-,
G76041OA,34774,,-,
G76044NZ,688,,-,
G76045AD,3518,,-,
G76048DV,35142,,-,
G76048UD,40050,,-,
G76051RV,33602,,-,
G76052RG,20840,,-,
G76054IQ,12500,,-,
G76057EB,12424,,-,
G76061HR,39013,,-,
G76062XM,15599,,-,
G76069JO,34404,,-,
G76073CC,13456,GOG1222,-,
G76073FF,38344,GOG853,-,
G76075NA,13440,,-,
G76081OI,1656,,-,
G76081XX,16108,,-,
G76083BT,30661,,-,
G76084VW,1366,,-,
G76084WO,23860,,-,
G76085KR,39745,,-,
G76090NO,12677,,-,
G76090VP,24221,,-,
G76093YS,131,,-,
G76095LV,37801,,-,
G76096CN,40663,,-,
G76096EP,30555,,-,
G76097GZ,23202,,-,
G76099KH,32843,,-,
G76104SB,8242,,-,
G76104UE,22837,,-,
G76108PP,7662,,-,
G76108RY,795,,-,
G76112UJ,17040,,-,
G76113UQ,27728,,-,
G76117SK,13,,-,
G76118WO,21044,,-,
G76119PU,28840,,-,
G76120MB,17218,,-,
G76128PG,39703,,-,
G76136FD,8813,GOG230,-,
G76137QN,36060,,-,
G76137YK,34405,,-,
G76138BH,37903,,-,
G76150XM,4238,,-,
G76152LH,39465,,-,
G76153KM,34224,,-,
G76153KM,33691,,-,
G76154QC,32527,,-,
G76155AF,85,,-,
G76158IJ,5239,,-,
G76158WI,5372,,-,
G76161EI,5645,,-,
G76165EL,4855,,-,
G76167SV,30589,,-,
G76167TO,9699,,-,
G76167WP,31847,,-,
G76169TH,30040,,-,
G76194NA,24520,,-,
G76195PM,8065,,-,
G76199SV,11057,,-,
G76200OU,16222,,-,
G76202EZ,37944,,-,
G76206IA,28152,,-,
G76212AW,35719,,-,
G76213FZ,23633,,-,
G76214JA,21193,,-,
G76215FZ,9727,,-,
G76226QX,15621,,-,
G76230IU,29059,,-,
G76241TN,17542,,-,
G76244OS,3381,,-,
G76245RV,21109,,-,
G76248KB,15269,,-,
G76249NS,25222,,-,
G76252ZK,21450,,-,
G76259GM,27174,,-,
G76263GJ,4265,,-,
G76269BB,27986,,-,
G76270BT,7466,,-,
G76273GP,37528,,-,
G76274VW,37189,,-,
G76275MS,26195,,-,
G76283HO,8457,,-,
G76286JD,31447,,-,
G76294XX,11838,,-,
G76295CW,34368,,-,
G76297DF,10874,,-,
G76297JC,23538,,-,
G76297WR,36615,,-,
G76305AK,5352,,-,
G76310JJ,37825,,-,
G76311BS,8303,,-,
G76316WW,15590,,-,
G76317QS,39384,,-,
G76320TN,316,,-,
G76324HR,21237,,-,
G76325TN,20939,,-,
G76330SV,16177,,-,
G76332XY,5158,,-,
G76332ZF,7588,,-,
G76334BN,17750,,-,
G76335LY,35045,,-,
G76336YS,20269,,-,
G76337DE,30522,,-,
G76344XV,13026,,-,
G76347EL,8365,,-,
G76353RP,28073,,-,
G76355TG,14313,,-,
G76357LU,27897,,-,
G76357XS,26093,,-,
G76361NQ,12535,,-,
G76364YT,5642,,-,
G76365PR,3163,,-,
G76367EL,26025,,-,
G76367YG,9544,,-,
G76370ST,30442,,-,
G76370WH,7922,,-,
G76371ND,33767,,-,
G76371ND,28181,,-,
G76373SV,36170,,-,
G76382UE,21741,,-,
G76383OA,23333,,-,
G76384BH,7358,,-,
G76384QV,14630,GOG103,-,
G76385PD,12103,,-,
G76387IG,14339,GOG1256,-,
G76389HC,8245,,-,
G76394YV,12069,,-,
G76397RF,20101,,-,
G76397SN,30676,,-,
G76398TW,15099,,-,
G76400YU,19188,,-,
G76402GE,39422,,-,
G76405BX,24456,,-,
G76407HG,12381,,-,
G76407KY,5615,,-,
G76412CU,35123,,-,
G76412YO,24235,,-,
G76414FC,23363,,-,
G76414HJ,15505,,-,
G76420FO,39655,,-,
G76422JK,4680,,-,
G76423FP,38972,,-,
G76426XG,41103,,-,
G76429CD,732,,-,
G76429IR,9298,GOG1152,-,
G76430NK,20049,,-,
G76431SN,18493,,-,
G76434UJ,9288,,-,
G76434XB,8463,,-,
G76437DD,25640,,-,
G76439VL,2155,GOG1026,-,
G76441RN,16616,,-,
G76444NS,15511,,-,
G76445JB,15551,,-,
G76445JB,16742,,-,
G76446EI,27297,,-,
G76448VA,7916,,-,
G76450AM,14277,,-,
G76463QM,10448,,-,
G76467YN,21797,,-,
G76472SD,34870,,-,
G76478FT,8659,GOG222,-,
G76481US,18451,,-,
G76483WK,210,,-,
G76484NJ,35465,,-,
G76484SO,31335,,-,
G76485JE,13683,,-,
G76485OL,30124,,-,
G76489QB,20264,,-,
G76490RJ,37251,,-,
G76490RJ,12100,,-,
G76498FT,10298,,-,
G76500PH,5930,,-,
G76500TA,4093,,-,
G76504RH,32963,,-,
G76504TU,36086,,-,
G76505ZE,39633,,-,
G76510RL,35070,,-,
G76511SI,30987,,-,
G76520HD,34418,,-,
G76520QA,11515,,-,
G76521IF,19029,,-,
G76524PQ,35194,,-,
G76526EG,6472,,-,
G76529SO,13623,,-,
